id,fdc_id,nutrient_id,amount
2232469,324420,1004,0.36
2232470,324420,1051,93.6
2232494,324429,1093,929.0
2232499,324431,1004,0.35
2232500,324431,1051,94.0
2232519,324443,1093,703.0
2232523,324444,1004,0.28
2232524,324444,1051,94.7
2232532,324450,1093,564.0
2232536,324451,1004,0.3
2232537,324451,1051,95.0
2232545,324457,1093,586.0
2232550,324458,1051,94.3
2232549,324458,1004,0.28
2232566,324463,1093,502.0
2232571,324465,1004,0.25
2232572,324465,1051,95.4
2232591,324477,1093,691.0
2232598,324480,1051,94.9
2232597,324480,1004,0.36
2232626,324493,1093,1120.0
2232632,324496,1004,0.33
2232633,324496,1051,93.2
2232651,324505,1093,945.0
2232655,324506,1051,95.7
2232654,324506,1004,0.44
2232670,324511,1093,1220.0
2232674,324512,1051,93.7
2232673,324512,1004,0.7
2232697,324521,1093,644.0
2232701,324524,1051,95.0
2232704,324524,1004,0.37
2232716,324534,1093,1060.0
2232725,324536,1004,0.63
2232726,324536,1051,94.3
2232735,324542,1093,971.0
2232744,324544,1004,0.65
2232745,324544,1051,94.2
2232754,324550,1093,999.0
2232764,324552,1051,94.3
2232763,324552,1004,0.87
2232773,324558,1093,1040.0
2232783,324560,1051,94.2
2232782,324560,1004,0.57
2232792,324564,1093,739.0
2232796,324565,1051,95.0
2232795,324565,1004,0.26
2232811,324572,1093,701.0
2232821,324574,1051,95.2
2232820,324574,1004,0.6
2232830,324579,1093,810.0
2232839,324581,1004,0.55
2232840,324581,1051,94.9
2232849,324587,1093,806.0
2232858,324589,1004,0.68
2232859,324589,1051,94.9
2232868,324595,1093,800.0
2232877,324597,1004,0.55
2232878,324597,1051,94.6
2232887,324603,1093,799.0
2232891,324604,1051,95.0
2232890,324604,1004,0.49
2232902,324610,1093,722.0
2232910,324611,1051,95.4
2232909,324611,1004,0.63
2232925,324618,1093,709.0
2232935,324620,1051,95.4
2232934,324620,1004,0.6
2232944,324626,1093,643.0
2232953,324628,1004,0.9
2232954,324628,1051,95.4
2232963,324634,1093,659.0
2232973,324636,1051,95.4
2232972,324636,1004,0.42
2232982,324642,1093,688.0
2232991,324644,1004,0.52
2232992,324644,1051,95.5
2233001,324650,1093,733.0
2233005,324651,1051,95.1
2233004,324651,1004,0.0
2233036,324653,1003,0.48
2233026,324653,1051,94.7
2233034,324653,1004,0.43
2233022,324653,1093,808.0
2233035,324653,1005,1.99
2233070,324658,1093,419.0
2233112,324660,1004,50.2
2233113,324660,1051,0.88
2233124,324665,1093,425.0
2233167,324667,1051,0.81
2233166,324667,1004,50.4
2233187,324673,1093,457.0
2233238,324679,1004,50.3
2233239,324679,1051,0.74
2233253,324686,1093,414.0
2233297,324688,1004,52.0
2233298,324688,1051,1.66
2233316,324698,1093,434.0
2233369,324705,1051,0.77
2233368,324705,1004,49.7
2233378,324714,1051,0.83
2233377,324714,1004,50.8
2233394,324720,1093,431.0
2233453,324729,1093,432.0
2233495,324731,1051,1.6
2233498,324731,1004,51.8
2233516,324737,1093,418.0
2233570,324743,1051,1.67
2233569,324743,1004,52.2
2233583,324751,1093,418.0
2233628,324753,1004,51.4
2233625,324753,1051,1.72
2233636,324757,1093,450.0
2233679,324759,1004,52.5
2233680,324759,1051,0.7
2233691,324763,1093,416.0
2233734,324765,1051,0.94
2233733,324765,1004,50.0
2233746,324770,1093,415.0
2233797,324776,1051,1.61
2233800,324776,1004,51.7
2233822,324786,1093,409.0
2233874,324793,1004,52.7
2233875,324793,1051,1.51
2233890,324802,1093,409.0
2233933,324804,1051,0.76
2233932,324804,1004,51.0
2233953,324810,1093,440.0
2234008,324817,1051,0.98
2234007,324817,1004,50.2
2234030,324827,1093,482.0
2234082,324833,1051,0.87
2234081,324833,1004,51.2
2234098,324842,1093,411.0
2234150,324849,1004,51.8
2234151,324849,1051,2.4
2234165,324857,1093,447.0
2234208,324859,1051,0.8
2234207,324859,1004,50.1
2234234,324860,1003,22.5
2234280,324860,1005,22.3
2234279,324860,1004,51.1
2234230,324860,1093,429.0
2234277,324860,1051,1.18
2234313,324868,1093,1440.0
2234364,324870,1004,28.7
2234365,324870,1051,23.9
2234367,324878,1093,1540.0
2234419,324880,1051,23.4
2234418,324880,1004,28.7
2234421,324888,1093,1610.0
2234473,324890,1004,30.4
2234470,324890,1051,23.7
2234486,324902,1093,1460.0
2234551,324912,1051,23.8
2234550,324912,1004,28.8
2234559,324918,1093,2350.0
2234604,324920,1004,23.8
2234605,324920,1051,21.5
2234616,324930,1093,1680.0
2234672,324937,1004,29.6
2234673,324937,1051,23.6
2234689,324948,1093,1480.0
2234744,324956,1051,23.4
2234747,324956,1004,27.9
2234760,324967,1093,1800.0
2234812,324969,1004,26.6
2234809,324969,1051,20.3
2234824,324978,1093,2270.0
2234887,324987,1004,26.0
2234888,324987,1051,23.1
2234906,324998,1093,2080.0
2234957,325005,1051,25.1
2234956,325005,1004,22.3
2234966,325014,1093,1840.0
2235011,325016,1004,28.4
2235012,325016,1051,22.0
2235014,325025,1051,20.2
2235017,325025,1004,35.2
2235029,325029,1093,1480.0
2235088,325036,1005,12.4
2235128,325036,1003,29.6
2235137,325036,1093,1750.0
2235087,325036,1004,28.0
2235093,325036,1051,22.8
2235198,325042,1051,39.5
2235197,325042,1004,30.2
2235215,325051,1093,1700.0
2235227,325056,1004,31.0
2235228,325056,1051,39.4
2235254,325067,1093,1750.0
2235297,325069,1004,31.2
2235298,325069,1051,39.6
2235375,325089,1093,1620.0
2235380,325090,1051,38.4
2235378,325090,1004,31.0
2235394,325100,1051,40.8
2235393,325100,1004,30.0
2235403,325104,1093,1720.0
2235407,325105,1051,40.1
2235406,325105,1004,30.8
2235422,325112,1093,1690.0
2235426,325113,1051,39.8
2235425,325113,1004,31.0
2235468,325118,1004,30.6
2235469,325118,1051,40.4
2235478,325124,1093,1590.0
2235482,325126,1004,30.9
2235483,325126,1051,39.7
2235501,325132,1093,1420.0
2235505,325136,1051,39.0
2235504,325136,1004,30.1
2235522,325145,1093,1670.0
2235564,325147,1004,30.7
2235565,325147,1051,39.7
2235568,325151,1004,29.8
2235569,325151,1051,39.3
2235578,325152,1093,1270.0
2235587,325156,1093,1760.0
2235596,325160,1093,1520.0
2235605,325163,1093,1800.0
2235647,325168,1004,30.1
2235648,325168,1051,39.2
2235657,325172,1093,1860.0
2235666,325176,1093,1530.0
2235675,325180,1093,1700.0
2235684,325185,1093,1770.0
2235693,325189,1093,1890.0
2235702,325193,1093,1570.0
2235711,325197,1093,1740.0
2235803,325198,1004,30.6
2235774,325198,1003,18.0
2235723,325198,1051,39.6
2235804,325198,1005,5.27
2235787,325198,1093,1660.0
2235831,325201,1004,0.86
2235832,325201,1051,90.7
2235836,325202,1093,3.0
2235844,325206,1004,0.87
2235845,325206,1051,90.8
2235852,325207,1093,0.0
2235857,325211,1004,0.5
2235858,325211,1051,90.8
2235862,325213,1093,0.0
2235882,325221,1051,90.9
2235881,325221,1004,0.69
2235887,325223,1093,3.0
2235896,325227,1051,90.7
2235895,325227,1004,0.83
2235899,325229,1093,3.0
2235928,325239,1051,91.0
2235927,325239,1004,0.73
2235933,325241,1093,0.0
2235953,325250,1051,90.8
2235952,325250,1004,0.65
2235963,325251,1093,0.0
2235966,325255,1051,91.0
2235965,325255,1004,0.43
2235971,325257,1093,0.0
2235996,325266,1004,0.68
2235997,325266,1051,90.8
2236002,325270,1093,0.0
2236023,325279,1051,91.0
2236022,325279,1004,0.72
2236027,325280,1093,0.0
2236062,325287,1093,1.0
2236073,325287,1004,0.7
2236074,325287,1005,7.59
2236079,325287,1051,90.9
2236052,325287,1003,0.55
2236099,325300,1004,0.07
2236096,325300,1051,89.2
2236101,325301,1093,15.0
2236121,325309,1051,88.2
2236124,325309,1004,0.28
2236127,325310,1093,23.0
2236159,325329,1051,87.0
2236162,325329,1004,0.22
2236164,325330,1093,17.0
2236192,325345,1051,87.7
2236195,325345,1004,0.18
2236197,325346,1093,21.0
2236229,325364,1004,0.51
2236230,325364,1051,89.7
2236239,325365,1093,2.0
2236266,325382,1051,88.0
2236265,325382,1004,0.35
2236275,325383,1093,4.0
2236302,325400,1051,88.4
2236301,325400,1004,0.16
2236311,325401,1093,11.0
2236378,325427,1004,0.38
2236379,325427,1051,88.3
2236388,325428,1093,10.0
2236433,325430,1004,0.27
2236437,325430,1051,88.3
2236400,325430,1093,13.0
2236396,325430,1005,10.1
2236428,325430,1003,0.91
2236461,325437,1004,58.3
2236462,325437,1051,1.85
2236471,325438,1093,405.0
2236474,325446,1004,53.5
2236475,325446,1051,1.21
2236483,325448,1093,469.0
2236488,325456,1004,58.3
2236489,325456,1051,1.56
2236495,325458,1093,538.0
2236551,325466,1004,54.3
2236552,325466,1051,1.38
2236557,325470,1093,652.0
2236631,325489,1004,55.3
2236632,325489,1051,1.22
2236637,325493,1093,537.0
2236716,325511,1004,56.9
2236717,325511,1051,1.75
2236722,325515,1093,592.0
2236791,325524,1005,17.1
2236793,325524,1051,1.5
2236790,325524,1004,56.1
2236810,325524,1003,21.0
2236784,325524,1093,532.0
2236915,325531,1051,46.8
2236914,325531,1004,29.2
2236924,325532,1093,774.0
2236969,325539,1004,28.4
2236970,325539,1051,46.5
2236979,325540,1093,713.0
2237024,325547,1004,19.1
2237025,325547,1051,57.1
2237034,325548,1093,760.0
2237087,325555,1004,24.3
2237088,325555,1051,53.3
2237097,325556,1093,937.0
2237100,325558,1004,26.6
2237145,325565,1051,45.6
2237144,325565,1004,32.2
2237156,325568,1093,1010.0
2237160,325571,1004,28.5
2237205,325578,1051,52.4
2237204,325578,1004,26.8
2237214,325579,1093,664.0
2237267,325588,1051,52.8
2237266,325588,1004,28.7
2237280,325593,1093,772.0
2237284,325596,1004,25.3
2237329,325604,1004,25.8
2237330,325604,1051,51.1
2237346,325606,1093,737.0
2237403,325615,1051,51.7
2237402,325615,1004,23.7
2237414,325618,1093,694.0
2237419,325622,1004,24.1
2237467,325631,1004,28.6
2237468,325631,1051,49.6
2237481,325636,1093,676.0
2237485,325639,1004,26.6
2237538,325649,1051,53.0
2237537,325649,1004,24.0
2237551,325654,1093,685.0
2237555,325657,1004,24.3
2237619,325658,1003,18.2
2237579,325658,1051,50.9
2237574,325658,1005,2.15
2237573,325658,1004,26.2
2237632,325658,1093,766.0
2237974,325720,1093,555.0
2237979,325722,1004,2.9
2237980,325722,1051,41.1
2237989,325727,1093,431.0
2237995,325729,1051,38.8
2237998,325729,1004,2.4
2238006,325734,1093,499.0
2238014,325736,1004,4.3
2238011,325736,1051,36.4
2238022,325741,1093,552.0
2238028,325743,1051,36.8
2238027,325743,1004,3.3
2238037,325748,1093,471.0
2238046,325750,1004,2.3
2238043,325750,1051,37.7
2238053,325755,1093,474.0
2238060,325757,1051,34.6
2238059,325757,1004,3.2
2238069,325762,1093,477.0
2238076,325764,1051,36.2
2238075,325764,1004,2.6
2238085,325769,1093,528.0
2238092,325771,1051,34.0
2238091,325771,1004,3.2
2238100,325776,1093,410.0
2238107,325778,1004,3.3
2238108,325778,1051,34.5
2238117,325783,1093,500.0
2238123,325785,1004,3.4
2238124,325785,1051,34.9
2238135,325792,1093,465.0
2238141,325794,1004,3.1
2238142,325794,1051,35.3
2238149,325798,1093,482.0
2238208,325809,1051,34.4
2238207,325809,1004,5.2
2238216,325813,1093,530.0
2238273,325822,1051,33.0
2238272,325822,1004,5.4
2238282,325830,1093,525.0
2238340,325839,1051,33.0
2238339,325839,1004,5.3
2238346,325844,1093,405.0
2238406,325853,1004,4.0
2238404,325853,1051,34.9
2238412,325859,1093,333.0
2238470,325868,1051,35.9
2238472,325868,1004,3.6
2238519,325871,1004,3.59
2238528,325871,1003,9.43
2238520,325871,1005,49.2
2238533,325871,1093,477.0
2238524,325871,1051,35.7
2238608,325878,1004,10.4
2238609,325878,1051,71.6
2238618,325879,1093,509.0
2238664,325887,1004,9.37
2238665,325887,1051,67.6
2238674,325888,1093,914.0
2238722,325902,1004,11.2
2238723,325902,1051,64.7
2238735,325906,1093,630.0
2238739,325909,1004,10.8
2238784,325919,1004,9.56
2238785,325919,1051,71.7
2238805,325924,1093,480.0
2238810,325928,1004,9.85
2238875,325939,1051,71.5
2238874,325939,1004,9.72
2238895,325944,1093,605.0
2238945,325954,1004,11.2
2238946,325954,1051,70.2
2238955,325955,1093,527.0
2239001,325963,1004,11.9
2239002,325963,1051,67.5
2239014,325967,1093,480.0
2239062,325979,1004,9.92
2239063,325979,1051,72.1
2239091,325986,1093,644.0
2239096,325990,1004,9.79
2239109,325992,1093,599.0
2239103,325992,1003,16.7
2239145,325992,1051,69.6
2239143,325992,1005,0.93
2239142,325992,1004,10.4
2239268,325996,1093,158.0
2239273,325997,1004,31.0
2239275,325997,1051,38.0
2239322,326002,1093,179.0
2239329,326003,1051,37.8
2239327,326003,1004,31.4
2239376,326008,1093,181.0
2239381,326009,1004,30.9
2239383,326009,1051,38.0
2239386,326015,1004,30.4
2239387,326015,1051,37.3
2239435,326017,1093,199.0
2239443,326019,1051,37.9
2239441,326019,1004,31.3
2239501,326028,1093,248.0
2239506,326029,1004,30.7
2239508,326029,1051,37.9
2239516,326036,1004,30.7
2239517,326036,1051,36.8
2239566,326039,1093,154.0
2239575,326042,1051,37.5
2239573,326042,1004,31.3
2239645,326055,1093,161.0
2239650,326056,1004,30.3
2239652,326056,1051,38.0
2239661,326063,1051,37.1
2239660,326063,1004,30.2
2239709,326065,1093,175.0
2239716,326068,1004,30.5
2239718,326068,1051,37.9
2239790,326080,1093,204.0
2239795,326081,1004,32.1
2239797,326081,1051,38.2
2239805,326088,1004,29.4
2239806,326088,1051,37.0
2239854,326090,1093,246.0
2239863,326093,1051,37.5
2239861,326093,1004,29.9
2239883,326103,1051,36.4
2239882,326103,1004,31.1
2239931,326105,1093,144.0
2239939,326107,1051,37.2
2239937,326107,1004,32.0
2239960,326120,1004,31.7
2239961,326120,1051,37.3
2240010,326123,1093,170.0
2240017,326126,1004,32.2
2240019,326126,1051,37.7
2240096,326135,1093,185.0
2240072,326135,1005,1.44
2240077,326135,1051,37.6
2240071,326135,1004,31.0
2240131,326135,1003,27.0
2240166,326139,1051,89.5
2240165,326139,1004,1.3
2240176,326140,1093,19.0
2240178,326144,1004,1.34
2240179,326144,1051,88.6
2240189,326145,1093,0.0
2240191,326149,1004,0.91
2240192,326149,1051,91.3
2240201,326150,1093,34.0
2240204,326154,1004,1.25
2240205,326154,1051,89.6
2240208,326155,1093,6.0
2240240,326168,1051,90.0
2240239,326168,1004,1.27
2240243,326169,1093,12.0
2240274,326183,1051,90.1
2240273,326183,1004,1.19
2240277,326184,1093,23.0
2240315,326196,1005,5.3
2240314,326196,1004,1.21
2240325,326196,1051,89.8
2240334,326196,1003,2.94
2240343,326196,1093,16.0
2240364,326210,1051,90.3
2240363,326210,1004,0.25
2240373,326211,1093,62.0
2240386,326230,1004,0.26
2240387,326230,1051,89.2
2240397,326231,1093,64.0
2240411,326249,1004,1.16
2240412,326249,1051,91.4
2240434,326251,1051,89.5
2240433,326251,1004,0.24
2240443,326252,1093,75.0
2240479,326263,1004,0.48
2240495,326277,1004,0.29
2240496,326277,1051,89.0
2240505,326278,1093,63.0
2240522,326298,1051,91.2
2240521,326298,1004,1.08
2240544,326300,1051,89.6
2240543,326300,1004,0.17
2240553,326301,1093,66.0
2240594,326312,1004,0.42
2240606,326327,1051,90.6
2240605,326327,1004,0.35
2240615,326328,1093,59.0
2240632,326348,1051,90.5
2240631,326348,1004,0.3
2240640,326349,1093,68.0
2240658,326364,1093,73.0
2240675,326372,1051,90.5
2240674,326372,1004,0.92
2240697,326375,1004,0.27
2240698,326375,1051,89.6
2240706,326377,1004,0.46
2240737,326393,1004,0.37
2240738,326393,1051,90.2
2240747,326394,1093,68.0
2240760,326412,1004,1.38
2240761,326412,1051,89.6
2240782,326414,1004,0.38
2240783,326414,1051,90.4
2240792,326415,1093,57.0
2240835,326440,1004,1.51
2240836,326440,1051,89.6
2240858,326442,1004,0.4
2240859,326442,1051,90.8
2240868,326443,1093,65.0
2240886,326454,1004,0.41
2240945,326458,1004,0.47
2240958,326458,1003,0.81
2240988,326458,1005,7.92
2240955,326458,1093,66.0
2240949,326458,1051,90.1
2241048,326464,1093,1050.0
2241053,326465,1004,3.57
2241050,326465,1051,83.9
2241061,326471,1093,1130.0
2241066,326472,1004,3.7
2241063,326472,1051,83.7
2241074,326478,1093,1020.0
2241076,326479,1051,84.4
2241079,326479,1004,3.24
2241087,326485,1093,1160.0
2241092,326486,1004,3.22
2241089,326486,1051,83.9
2241100,326492,1093,1180.0
2241105,326493,1004,2.91
2241102,326493,1051,84.3
2241119,326501,1093,1050.0
2241127,326505,1004,2.67
2241124,326505,1051,84.0
2241147,326516,1093,1080.0
2241152,326520,1051,84.0
2241155,326520,1004,3.58
2241178,326535,1093,1270.0
2241183,326536,1004,3.16
2241180,326536,1051,83.8
2241205,326545,1093,1040.0
2241250,326549,1051,84.3
2241253,326549,1004,3.38
2241276,326563,1093,1050.0
2241284,326567,1004,3.11
2241281,326567,1051,83.4
2241309,326579,1093,1260.0
2241313,326582,1051,82.8
2241316,326582,1004,2.8
2241339,326596,1093,1000.0
2241344,326600,1051,83.4
2241347,326600,1004,3.25
2241404,326623,1051,83.5
2241403,326623,1004,3.97
2241449,326633,1093,1080.0
2241504,326654,1004,4.11
2241505,326654,1051,82.4
2241550,326664,1093,1180.0
2241605,326685,1004,3.96
2241606,326685,1051,83.4
2241651,326695,1093,985.0
2241720,326698,1005,5.3
2241684,326698,1003,4.25
2241727,326698,1051,83.7
2241719,326698,1004,3.38
2241700,326698,1093,1100.0
2241786,326708,1051,30.9
2241788,326708,1004,0.59
2241796,326709,1093,7.0
2241849,326733,1051,28.2
2241851,326733,1004,0.7
2241859,326734,1093,10.0
2241921,326764,1093,12.0
2241924,326765,1004,1.35
2241925,326765,1051,32.3
2241934,326766,1093,12.0
2241978,326779,1051,32.1
2241977,326779,1004,1.21
2241981,326789,1004,1.1
2241982,326789,1051,31.3
2241991,326790,1093,14.0
2242016,326802,1004,1.12
2242017,326802,1051,30.9
2242028,326804,1093,14.0
2242055,326826,1004,0.69
2242053,326826,1051,29.5
2242063,326827,1093,11.0
2242078,326837,1051,30.9
2242077,326837,1004,1.07
2242083,326838,1093,10.0
2242112,326850,1004,1.19
2242113,326850,1051,30.5
2242124,326852,1093,10.0
2242129,326863,1051,29.7
2242128,326863,1004,1.57
2242138,326864,1093,9.0
2242164,326876,1051,29.5
2242163,326876,1004,1.04
2242175,326878,1093,10.0
2242181,326889,1004,0.59
2242179,326889,1051,28.2
2242185,326890,1093,7.0
2242246,326905,1093,10.0
2242267,326905,1051,30.0
2242225,326905,1005,63.9
2242227,326905,1003,3.3
2242263,326905,1004,0.92
2242296,326910,1004,1.09
2242297,326910,1051,84.8
2242354,326935,1004,0.4
2242355,326935,1051,82.7
2242410,326955,1093,4.0
2242423,326957,1051,83.3
2242424,326957,1004,0.34
2242458,326971,1004,0.9
2242459,326971,1051,84.8
2242462,326972,1093,8.0
2242479,326982,1004,0.11
2242480,326982,1051,82.6
2242486,326983,1093,2.0
2242552,327010,1051,83.4
2242551,327010,1004,0.27
2242558,327011,1093,4.0
2242591,327023,1051,84.6
2242590,327023,1004,0.19
2242600,327024,1093,6.0
2242613,327033,1004,0.25
2242614,327033,1051,85.1
2242623,327034,1093,6.0
2242665,327046,1051,83.9
2242674,327046,1093,5.0
2242730,327046,1005,14.0
2242728,327046,1003,1.06
2242664,327046,1004,0.44
2242738,327051,1093,34.0
2242768,327069,1004,0.18
2242765,327069,1051,91.5
2242773,327070,1093,58.0
2242802,327089,1051,91.0
2242805,327089,1004,0.18
2242809,327090,1093,45.0
2242823,327093,1051,90.2
2242828,327093,1004,0.18
2242846,327109,1004,0.23
2242843,327109,1051,90.9
2242851,327110,1093,45.0
2242884,327130,1004,0.32
2242885,327130,1051,89.3
2242887,327131,1093,20.0
2242922,327148,1051,88.8
2242921,327148,1004,0.25
2242924,327149,1093,16.0
2242949,327164,1093,12.0
2243000,327177,1051,90.0
2242999,327177,1004,0.01
2243010,327184,1051,90.4
2243009,327184,1004,0.14
2243020,327185,1093,10.0
2243105,327198,1004,0.18
2243089,327198,1003,0.82
2243057,327198,1093,30.0
2243059,327198,1005,8.16
2243097,327198,1051,90.2
2243121,327203,1004,0.7
2243122,327203,1051,89.2
